book	chapter	verse	anchor	references
Jg	5	4	Eternel	Dt 33:2|Ps 68:8-9|Ha 3:3-6
Jg	5	4	la terre	2 Sam 22:8|Jb 9:6|Ps 18:8-16
Jg	5	4	déversé leur eau	Ps 77:18
Jg	5	5	montagnes	Dt 4:11|Ps 97:5|Ps 114:4|Es 63:19; Es 64:1-2|Na 1:5|Ha 3:10
Jg	5	5	Sinaï	Ex 19:18|Ex 20:18|Dt 4:11-12|Dt 5:22-25|He 12:18
Jg	5	6	Shamgar	Jg 3:31
Jg	5	6	Jaël	Jg 4:17-18
Jg	5	6	routes étaient abandonnées	Lv 26:22|2 Ch 15:5|Es 33:8|Lm 1:4|Lm 4:18|Mi 3:12
Jg	5	6	ceux qui voyageaient	Ps 125:5
Jg	5	7	chefs	Est 9:19
Jg	5	7	mère	Jg 4:4-6|2 Sam 20:19|Es 49:23|Rm 16:13
Jg	5	8	de nouveaux dieux	Jg 2:12,17|Dt 32:16-17
Jg	5	8	ni bouclier ni lance	Jg 4:3|1 Sam 13:19-22
Jg	5	9	montrés prêts à combattre	Jg 5:2|1 Ch 29:9|2 Co 8:3-4,12,17|2 Co 9:5
Jg	5	10	chantez	Ps 105:2|Ps 145:5,11
Jg	5	10	montez de blanches ânesses	Jg 10:4|Jg 12:14
Jg	5	10	sièges des tapis	Ps 107:32|Es 28:6|Jl 4:12
Jg	5	11	leur voix	Lm 5:4,9
Jg	5	11	abreuvoirs	Gn 26:20-22|Ex 2:17-19|Es 12:3
Jg	5	11	bienfaits de l'Eternel	1 Sam 12:7|Ps 145:7|Mi 6:5
Jg	5	11	descendu vers les portes	Dt 22:24|Jb 29:7|Es 28:6|Jr 7:2
Jg	5	12	Réveille-toi, réveille-toi, Débora	Ps 57:9|Ps 103:1-2|Ps 108:3|Es 51:9,17|Es 52:1-2|Es 60:1|Jr 31:26|1 Co 15:34|Ep 5:14
Jg	5	12	emmène tes prisonniers	Ps 68:19|Es 14:2|Es 33:1|Es 49:24-26|Ep 4:8|2 Tm 2:26
Jg	5	13	a triomphé des puissants	Ps 49:15|Es 41:15-16|Ez 17:24|Dn 7:18-27|Rm 8:37|Ap 2:26-27|Ap 3:9
Jg	5	13	l'Eternel	Ps 75:8
Jg	5	14	D'Ephraïm	Jg 3:27|Jg 4:5-6
Jg	5	14	Amalek	Jg 3:13|Ex 17:8-16
Jg	5	14	à ta suite	Jg 4:10,14
Jg	5	14	Makir	Nb 32:39-40
Jg	5	15	princes d'Issacar	1 Ch 12:33
Jg	5	15	Barak	Jg 4:6,14
Jg	5	15	sur ses pas	Ac 20:13
Jg	5	15	ruisseaux de Ruben	Ac 15:39
Jg	5	15	délibérations du cœur	Pr 22:13|2 Co 11:2
Jg	5	16	étables	Nb 32:1-5,24|Ph 2:21|Ph 3:19
Jg	5	16	ruisseaux de Ruben	Jg 5:15
Jg	5	16	grandes	Ps 4:5|Ps 77:7|Lm 3:40-41
Jg	5	17	Galaad	Jos 13:25,31
Jg	5	17	Aser	Jos 19:24-31
Jg	5	18	Zabulon	Jg 4:10
Jg	5	18	affronté la mort	Est 4:16|Ac 20:24|1 Jn 3:16|Ap 12:11
Jg	5	18	hauteurs des champs	Jg 4:6,10,14
Jg	5	19	rois de Canaan	Jos 10:22-27|Jos 11:1-15|Ps 48:5-7|Ps 68:13-15|Ps 118:8-12|Ap 17:12-14|Ap 19:19
Jg	5	19	Thaanac	Jg 1:27|1 Rs 4:12
Jg	5	19	ni butin ni argent	Jg 5:30|Gn 14:22|Gn 4:16|Ps 44:13
Jg	5	20	haut du ciel on a combattu	Jos 10:11|1 Sam 7:10|Ps 77:18-19
Jg	5	20	étoiles	Jg 4:15
Jg	5	21	Kison	Jg 4:7,13|1 Rs 18:40|Ps 83:10-11
Jg	5	21	Mon âme	Gn 49:18|Ps 44:6|Es 25:10|Mi 7:10
Jg	5	22	sabots des chevaux	Ps 20:8|Ps 33:17|Ps 147:10-11|Es 5:28|Jr 47:4|Mi 4:13
Jg	5	23	Maudissez	1 Sam 26:19|Jr 48:10|1 Co 16:22
Jg	5	23	l'ange de l'Eternel	Jg 2:1|Jg 4:6|Jg 6:11|Jg 13:3|Mt 25:41
Jg	5	23	pas venus	Jg 21:9-10|Ne 3:5
Jg	5	23	au secours de l'Eternel	1 Sam 17:47|1 Sam 18:17|1 Sam 25:28|Rm 15:18|1 Co 3:9|2 Co 6:1
Jg	5	24	Jaël, la femme de Héber le Kénien, soit bénie parmi les femmes	Jg 4:17|Gn 14:19|Pr 31:31|Lc 1:28,42
Jg	5	25	demandé de l'eau	Jg 4:19-21
Jg	5	26	frappé Sisera	1 Sam 17:49-51|2 Sam 20:22
Jg	5	27	Là même où il s'est affaissé	Ps 52:9|Mt 7:2|Jc 2:13
Jg	5	28	treillis	2 Rs 1:2|Ct 2:9
Jg	5	28	tarde-t-il à venir	Jg 4:15|Ct 8:14|Jc 5:7
Jg	5	30	trouvent du butin	Ex 15:9|Jb 20:5
Jg	5	30	vêtements de couleur	Gn 37:3|2 Sam 13:18|Ps 45:15
Jg	5	31	ennemis disparaissent ainsi	Ps 48:5-6|Ps 58:11-12|Ps 68:1-4|Ps 83:10-19|Ps 92:10|Ps 97:8|Ap 6:10|Ap 18:20|Ap 19:2-3
Jg	5	31	Ceux qui l'aiment	Ex 20:6|Dt 6:5|Ps 91:14|Ps 97:10|Rm 8:28|1 Co 8:3|Ep 6:24|Jc 1:12|Jc 2:5|1 Pi 1:8|1 Jn 4:19-21|1 Jn 5:2-3
Jg	5	31	soleil	2 Sam 23:4|Ps 19:5-6|Ps 37:6|Pr 4:18|Dn 12:3|Os 6:3|Mt 13:43
Jg	5	31	pays fut en paix	Jg 3:11,30
Jg	6	1	firent ce qui déplaît	Jg 2:13-14,19-20|Lv 26:14-46|Dt 28:15-68|Ne 9:26-29|Ps 106:34-42
Jg	6	1	Madian	Gn 25:2|Nb 25:17-18|Ha 3:7
Jg	6	2	domination	Lv 26:17|Dt 28:47-48
Jg	6	2	se retiraient dans les ravins	1 Sam 13:6|1 Sam 14:11|He 11:38|Ap 6:15
Jg	6	3	avait semé	Lv 26:16|Dt 28:30-33,51|Jb 31:8|Es 65:21-22|Mi 6:15
Jg	6	3	Amalek	Jg 3:13
Jg	6	3	nomades de l'est	Jg 6:33|Jg 7:12|Jg 8:10|Gn 29:1|1 Rs 5:10|Jb 1:3
Jg	6	4	détruisaient les produits	Lv 26:16|Dt 28:30,33,51|Mi 6:15
Jg	6	4	jusque vers Gaza	Gn 10:19|Gn 13:10
Jg	6	4	ne laissaient	Pr 28:3|Jr 49:9-10|Ab 1:5
Jg	6	5	tentes	Ct 1:5|Es 13:20
Jg	6	5	sauterelles	Jg 7:12|Jg 8:10|Jr 46:23
Jg	6	5	chameaux	Jg 8:21|1 Sam 30:17|Es 60:6|Jr 49:29,32
Jg	6	5	dévaster	Ps 83:5-13
Jg	6	6	grande misère	Ps 106:43|Jr 5:17|Ml 1:4
Jg	6	6	crièrent	Jg 3:9,15|Ps 50:15|Ps 78:34|Ps 106:44|Es 26:16|Os 5:15
Jg	6	8	Voici ce que dit l'Eternel	Jg 2:1-3|Ne 9:9-12|Ps 136:10-16|Es 63:9-14|Ez 20:5-32
Jg	6	9	ai chassés	Ps 44:3-4
Jg	6	10	Je suis l'Eternel, votre Dieu	Ex 20:2-3
Jg	6	10	ne craindrez pas les dieux	2 Rs 17:33,35-39|Jr 10:2
Jg	6	10	pas écouté	Jg 2:2|Pr 5:13|Jr 3:13,25|Jr 9:12|Jr 42:21|Jr 43:4,7|So 3:2|Rm 10:16|He 5:9
Jg	6	11	l'ange de l'Eternel	Jg 6:14-16|Jg 2:1-5|Jg 5:23|Jg 13:3,18-20|Gn 48:16|Jos 18:23|Es 63:9
Jg	6	11	Abiézer	Jg 8:2|Jos 17:2
Jg	6	11	Gédéon	He 11:32
Jg	6	12	apparut	Jg 13:3|Lc 1:11,28
Jg	6	12	L'Eternel est avec toi	Jg 2:18|Ex 3:12|Jos 1:5,9|Rt 2:4|Mt 1:23|Mt 28:20|Lc 1:28|Ac 18:9-10
Jg	6	13	si l'Eternel est avec nous	Gn 25:22|Ex 33:14-16|Nb 14:14-15|Rm 8:31
Jg	6	13	pourquoi tout cela	Dt 29:23|Dt 30:17-18|Ps 77:8-10|Ps 89:50|Es 59:1-2|Es 63:15
Jg	6	13	nos pères	Ps 44:1-2|Ps 78:3-4
Jg	6	13	nous abandonne	Dt 31:17|2 Ch 15:2|Ps 27:9|Es 41:17|Jr 23:33
Jg	6	14	Va avec la force	Jg 4:6|Jos 1:5-9|1 Sam 12:11|1 Ch 14:9-10|He 11:32,34
Jg	6	15	avec quoi	Ex 3:11|Ex 4:10|Jr 1:6|Lc 1:34
Jg	6	15	plus faible	Ex 18:21-25|1 Sam 9:21|1 Sam 18:23|Mi 5:1
Jg	6	15	plus petit	Gn 32:11|Jr 50:45|1 Co 15:9|Ep 3:8
Jg	6	16	je serai avec toi et tu battras les Madianites	Jg 6:12|Ex 3:12|Jos 1:5|Es 41:10,14-16|Mt 28:20|Mc 16:20|Ac 11:21
Jg	6	17	trouvé grâce	Ex 33:13,16
Jg	6	17	signe	Jg 6:36-40|Gn 15:8-17|Ex 4:1-9|2 Rs 20:8-11|Ps 86:17|Es 7:11
Jg	6	18	apporte mon offrande	Jg 13:15|Gn 18:3,5|Gn 19:3
Jg	6	19	prépara un chevreau	Jg 13:15-19|Gn 18:6-8
Jg	6	19	pains sans levain	Lv 2:4
Jg	6	20	pose-les	Jg 13:19
Jg	6	20	verse le jus	1 Rs 18:33-34
Jg	6	21	feu s'éleva	Jg 13:20|Lv 9:24|1 Rs 18:38|1 Ch 21:26|2 Ch 7:1
Jg	6	22	Comprenant	Jg 13:21
Jg	6	22	face à face	Jg 13:22-23|Gn 16:13|Gn 32:31|Ex 33:20|Dt 5:5,24,26|Es 6:5-8|Jn 1:18|Jn 12:41
Jg	6	23	Reste en paix	Gn 32:31|Gn 43:23|Ps 85:9|Dn 10:19|Jn 14:27|Jn 20:19,26|Rm 1:7
Jg	6	24	construisit	Jg 21:4|Gn 33:20|Jos 22:10,26-28
Jg	6	24	L'Eternel paix	Gn 22:14|Ex 17:15|Jr 23:6|Jr 33:16|Ez 48:35
Jg	6	24	Ophra	Jg 8:32
Jg	6	25	jeune taureau	Gn 35:2|Jb 22:23|Ps 101:2
Jg	6	25	Démolis l'autel	1 Rs 18:21|Mt 6:24|2 Co 6:15-17
Jg	6	25	ton père	Mt 10:37|Ac 4:19|Ac 5:29
Jg	6	25	abats le poteau	Jg 3:7|Ex 34:13|Dt 7:5
Jg	6	26	un autel consacré à l'Eternel	2 Sam 24:18
Jg	6	26	tu disposeras	1 Co 14:33,40
Jg	6	27	fit ce que l'Eternel	Dt 4:1|Mt 16:24|Jn 2:5|Jn 15:14|Ga 1:16|1 Th 2:4
Jg	6	27	l'accomplit de nuit	Ps 112:5|Jn 3:2
Jg	6	30	qu'il meure	Jr 26:11|Jr 50:38|Jn 16:2|Ac 26:9|Ph 3:6
Jg	6	31	défendre Baal	Ex 23:2|Nb 14:6|Ep 5:11
Jg	6	31	mourra	Dt 13:6-19|Dt 17:2-7|1 Rs 18:40
Jg	6	31	qu'il se défende	1 Rs 18:27,29|Ps 115:4-7|Es 41:23|Es 46:1,7|Jr 10:5,11|1 Co 8:4
Jg	6	32	Jerubbaal	1 Sam 12:11|2 Sam 11:21
Jg	6	32		Jr 11:13|Os 9:10
Jg	6	33	se rassemblèrent	Ps 3:1-2|Ps 27:2-3|Ps 118:10-12|Es 8:9-10|Rm 8:35-39
Jg	6	33	nomades de l'est	Jg 6:3|Jg 8:10-11|1 Ch 5:19|Jb 1:3
Jg	6	33	passèrent le Jourdain	Jg 7:24|Jos 3:16
Jg	6	33	Jizreel	Jos 17:16|Jos 19:18|1 Rs 18:45|1 Rs 21:1
Jg	6	34	l'Esprit de l'Eternel	Jg 3:10|Jg 13:25|Jg 14:19|Jg 15:14|1 Sam 10:6|1 Sam 11:6|1 Sam 16:14|1 Ch 12:19|2 Ch 24:20|Ps 51:13|1 Co 12:8-11
Jg	6	34	revêtu	Rm 13:14|Ga 3:27
Jg	6	34	sonna de la trompette	Jg 3:27|Nb 10:3
Jg	6	34	Abiézer	Jg 6:11|Jg 8:2|Jos 17:2
Jg	6	35	messagers	2 Ch 30:6-12
Jg	6	36	Si tu veux	Jg 6:14,17-20|Ex 4:1-9|2 Rs 20:9|Ps 103:13-14|Mt 16:1
Jg	6	37	rosée	Dt 32:2|Ps 72:6|Os 6:3-4|Os 14:6
Jg	6	37	seule	Ps 147:19-20|Mt 10:5-6|Mt 15:24
Jg	6	38	coupe pleine	Es 35:7
Jg	6	39	ta colère ne s'enflamme pas	Gn 18:32
Jg	6	39	sèche	Ps 107:33-35|Es 35:6-7|Es 43:19-20|Es 50:2|Mt 8:12|Mt 21:43|Ac 13:46|Ac 22:21|Ac 28:28|Rm 11:12-22
Jg	7	1	Jerubbaal	Jg 6:32
Jg	7	1	levèrent de bon matin	Gn 22:3|Jos 3:1|Jos 6:12|Ec 9:10
Jg	7	1	Moré	Gn 12:6
Jg	7	2	trop nombreux	1 Sam 14:6|2 Ch 14:10|Za 4:6|Za 12:7|1 Co 1:27-29|1 Co 2:4-5|2 Co 4:7|2 Co 10:4-5
Jg	7	2	tirer gloire	Dt 32:27|Es 2:11,17|Jr 9:22|Rm 3:27|Rm 11:18|1 Co 1:29|Ep 2:9|Jc 4:6
Jg	7	2	ma main	Dt 8:17|Es 10:13|Ez 28:2,17|Dn 4:27|Ha 1:16
Jg	7	3	peur et tremble	Dt 20:8|Mt 13:21|Lc 14:25-33|Ap 17:14|Ap 21:8
Jg	7	3	22'000	Mt 20:16
Jg	7	4	peuple	Ps 33:16
Jg	7	4	ferai pour toi un tri	Gn 22:1|1 Sam 16:7|Jb 23:10|Ps 7:10|Ps 66:10|Jr 6:27-30|Ml 3:2-3
Jg	7	7	par les 300 hommes qui ont lapé l'eau que je vous sauverai	Jg 7:18-22|1 Sam 14:6|Es 41:14-16
Jg	7	8	trompettes	Jg 3:27|Lv 23:24|Lv 25:9|Nb 10:9|Jos 6:4,20|Es 27:13|1 Co 15:52
Jg	7	8	dans la vallée	Jg 6:33
Jg	7	9	pendant la nuit	Gn 46:2-3|Jb 4:13|Jb 33:15-16|Mt 1:20|Mt 2:13|Ac 18:9-10|Ac 27:23
Jg	7	9	Lève-toi	Jos 1:5-9|Es 41:10-16|Es 43:1-2
Jg	7	9	ai livré entre tes mains	Jg 3:10,28|Jg 4:14-15|2 Ch 16:8-9|2 Ch 20:17
Jg	7	10	Si tu as peur d'y descendre	Jg 4:8-9|Ex 4:10-14
Jg	7	11	écouteras ce qu'ils diront	Jg 7:13-15|Gn 24:14|1 Sam 14:8,12
Jg	7	11	mains seront fortifiées	1 Sam 23:16|Esd 6:22|Ne 6:9|Es 35:3-4|2 Co 12:9-10|Ep 3:16|Ep 6:10|Ph 4:13
Jg	7	11	avant-postes	Ex 13:18
Jg	7	12	Madianites	Jg 6:3,5,33|1 Rs 5:10
Jg	7	12	sauterelles	Jg 8:10|2 Ch 14:8-11|Ps 3:1-2|Ps 33:16|Ps 118:10-12|Es 8:9-10
Jg	7	13	gâteau de pain d'orge	Jg 3:15,31|Jg 4:9,21|Jg 6:15|Es 41:14-15|1 Co 1:27
Jg	7	14	camarade répondit	Nb 22:38|Nb 23:5,20|Nb 24:10-13|Jb 1:10
Jg	7	14	Dieu a livré entre ses mains	Ex 15:14-15|Jos 2:9,24|Jos 5:1|2 Rs 7:6-7
Jg	7	15	explication	Gn 40:8|Gn 41:11
Jg	7	15	se prosterna	Gn 24:26-27,48|Ex 4:30-31|2 Ch 20:18-19
Jg	7	15	Levez-vous	Jg 4:14|2 Co 10:4-6
Jg	7	16	vides	2 Co 4:7
Jg	7	17	me regarderez et vous ferez comme moi	Jg 9:48|Mt 16:24|1 Co 11:1|He 13:7|1 Pi 5:3
Jg	7	18	l'Eternel et pour Gédéon	1 Sam 17:47|2 Ch 20:15-17
Jg	7	19	peu avant minuit	Ex 14:24|Mt 25:6|1 Th 5:2|Ap 16:15
Jg	7	19	brisèrent	Jg 7:16|Ps 2:9|Jr 13:13-14|Jr 19:1-11
Jg	7	20	sonnèrent	Nb 10:1-10|Jos 6:4,16,20|Es 27:13|1 Co 15:52|1 Th 4:16
Jg	7	20	brisèrent	2 Co 4:7|He 11:4|2 Pi 1:15
Jg	7	21	restant chacun à sa place	Ex 14:13-14|2 Ch 20:17|Es 30:7,15
Jg	7	21	camp tout entier	Ex 14:25|2 Rs 7:6-7|Jb 15:21-22|Pr 28:1
Jg	7	22	sonnèrent	Jos 6:4,16,20|2 Co 4:7
Jg	7	22	l'Eternel	1 Sam 14:16-20|2 Ch 20:23|Ps 83:10|Es 9:3|Es 19:2
Jg	7	22	Tseréra	1 Rs 4:12
Jg	7	22	Abel-Mehola	1 Rs 4:12|1 Rs 19:16
Jg	7	23	se rassemblèrent	Jg 6:35|1 Sam 14:21-22
Jg	7	24	envoya des messagers	Jg 3:27|Rm 15:30|Ph 1:27
Jg	7	24	coupez-leur le passage	Jg 3:28|Jg 12:5
Jg	7	24	Beth-Bara	Jn 1:28
Jg	7	25	deux chefs	Jg 8:3|Ps 83:12-13
Jg	7	25	rocher	Jos 7:26|Es 10:26
Jg	7	25	l'autre côté du Jourdain	Jg 8:4
Jg	8	1	hommes d'Ephraïm	Jg 12:1-6|2 Sam 19:42|Jb 5:2|Ec 4:4|Jc 4:5-6
Jg	8	2	Qu'ai-je fait	1 Co 13:4-7|Ga 5:14-15|Ph 2:2-3|Jc 1:19-20|Jc 3:13-18
Jg	8	2	famille d'Abiézer	Jg 6:11,34
Jg	8	3	Dieu a livré	Jg 7:24-25|Ps 44:4|Ps 115:1|Ps 118:14-16|Jn 4:37|Rm 12:3,6|Rm 15:18-19|Ph 2:3
Jg	8	3	colère contre lui s'apaisa	Pr 15:1|Pr 16:32|Pr 25:11,15
Jg	8	4	fatigués	1 Sam 14:28-29,31-32|1 Sam 30:10|2 Co 4:8-9,16|Ga 6:9|He 12:1-4
Jg	8	5	Succoth	Gn 33:17|Ps 60:8
Jg	8	5	quelques pains	Gn 14:18|Dt 23:5|1 Sam 25:18|2 Sam 17:28-29|3 Jn 1:6-8
Jg	8	6	Zébach et Tsalmunna sont-ils déjà en ton pouvoir, pour que nous donnions du pain à ton armée?	Jg 5:23|Gn 25:13|Gn 37:25,28|1 Sam 25:10-11|1 Rs 20:11|2 Rs 14:9|Pr 18:23|Ph 2:21
Jg	8	8	monta à Penuel et il fit la même demande aux habitants de Penuel. Ils lui répondirent comme ceux de Succoth	Gn 32:31-32|1 Rs 12:25
Jg	8	9	reviendrai en paix	1 Rs 22:27-28
Jg	8	10	nomades de l'est	Jg 7:12
Jg	8	10	120'000 hommes aptes au combat avaient été tués	Jg 7:22|Jg 20:2,15,17,25,35,46|2 Rs 3:26|2 Ch 13:17|2 Ch 28:6,8|Es 37:36
Jg	8	11	Nobach	Nb 32:35,42
Jg	8	11	se croyait en sécurité	Jg 18:27|1 Sam 15:32|1 Sam 30:16|1 Th 5:3
Jg	8	12	s'empara des deux rois	Jos 10:16-18,22-25|Jb 12:16-21|Jb 34:19|Ps 83:12|Am 2:14|Ap 6:15-16|Ap 19:19-21
Jg	8	14	captura un jeune homme	Jg 1:24-25|1 Sam 30:11-15
Jg	8	15	m'avez insulté	Jg 8:6-7
Jg	8	16	anciens de la ville	Jg 8:7|Pr 10:13|Pr 19:29|Esd 2:6
Jg	8	16	épines du désert	Mi 7:4
Jg	8	17	démolit aussi la tour de Penuel et tua les habitants de la ville	Jg 8:9|1 Rs 12:25
Jg	8	18	mont Thabor	Jg 4:6|Ps 89:13
Jg	8	18	te ressemblaient	Ps 12:3|Jude 1:16
Jg	8	20	ordonna à Jéther, son fils aîné: «Lève-toi, tue-les!» Mais le jeune garçon ne dégaina pas son épée, parce qu'il avait peur. En effet, c'était encore un enfant	Jos 10:24|1 Sam 15:33|Ps 149:9
Jg	8	21	Lève-toi toi-même et tue-nous	Jg 9:54|1 Sam 31:3,5|Ap 9:6
Jg	8	21	tua Zébach et Tsalmunna	Ps 83:1-2
Jg	8	21	ornements en forme de croissant	Es 3:18
Jg	8	22	Domine sur nous	Jg 9:8-15|1 Sam 8:5|1 Sam 12:12|Jn 6:15
Jg	8	23	ne dominerai pas	Jg 2:18|Jg 10:18|Jg 11:9-11|Lc 22:24-27|2 Co 1:24|1 Pi 5:3
Jg	8	23	Eternel qui dominera	1 Sam 8:6-7|1 Sam 10:19|1 Sam 12:12|Es 33:22|Es 63:19
Jg	8	24	donnez-moi chacun les anneaux	Gn 24:22,53|Ex 12:35|Ex 32:3|1 Pi 3:3-5
Jg	8	24	Ismaélites	Gn 16:10-11|Gn 25:13|Gn 37:25,28|1 Sam 25:11|1 Rs 20:11
Jg	8	26	vêtements de pourpre	Est 8:15|Jr 10:9|Ez 27:7|Lc 16:19|Jn 19:2,5|Ap 17:4|Ap 18:12,16
Jg	8	27	un éphod	Jg 17:5|Jg 18:14,17|Ex 28:6-12|1 Sam 23:9-10|Es 8:20
Jg	8	27	Ophra	Jg 8:32|Jg 6:11,24|Dt 12:5
Jg	8	27	prostitutions	Ex 23:33|Ps 73:27|Ps 106:39|Os 2:4|Os 4:12-14
Jg	8	27	un piège	Jg 8:33|Dt 7:16
Jg	8	28	Madianites furent humiliés	Ps 83:10-13|Es 9:3|Es 10:26
Jg	8	28	40 ans	Jg 3:11,30|Jg 5:31
Jg	8	29	Jerubbaal	Jg 6:32|1 Sam 12:11
Jg	8	29	dans sa maison	Ne 5:14-15
Jg	8	30	70 fils	Jg 9:2,5|Jg 10:4|Jg 12:9,14|Gn 46:26|Ex 1:5|2 Rs 10:1
Jg	8	30	plusieurs femmes	Gn 2:24|Gn 7:7|Dt 17:17|2 Sam 3:2-5|2 Sam 5:13-16|1 Rs 11:3|Ml 2:15|Mt 19:5-8|Ep 5:31-33
Jg	8	31	concubine	Jg 9:1-5|Gn 16:15|Gn 22:24
Jg	8	31	Abimélec	Jg 9:18|Gn 20:2
Jg	8	32	mourut après une heureuse vieillesse	Gn 15:15|Gn 25:8|Jos 24:29-30|Jb 5:26|Jb 42:17
Jg	8	32	à Ophra	Jg 8:27|Jg 6:24
Jg	8	33	Après la mort de Gédéon	Jg 2:7-10,17,19|Jos 24:31|2 Rs 12:3|2 Ch 24:17-18
Jg	8	33	se prostituer aux Baals	Jg 8:27|Jg 2:17|Ex 34:15-16|Jr 3:9
Jg	8	33	Baal-Berith	Jg 9:4,46
Jg	8	34	ne se souvinrent pas de l'Eternel	Ps 78:11,42|Ps 106:18,21|Ec 12:1|Jr 2:32
Jg	8	35	manifestèrent pas non plus d'attachement	Jg 9:5,16-19|Ec 9:14-15
Jg	9	1	Abimélec	Jg 8:31
Jg	9	1	Sichem	Gn 33:18|Gn 34:2|1 Rs 12:1
Jg	9	1	il leur parla	2 Sam 15:6|1 Rs 12:3,20|Ps 83:3-5|Jr 18:18
Jg	9	2	70 hommes	Jg 8:30
Jg	9	2	mêmes os et de la même chair	Gn 29:14|2 Sam 19:14|1 Ch 11:1|Ep 5:30|He 2:14
Jg	9	3	répétèrent	Ps 10:3|Pr 1:11-14
Jg	9	3	notre frère	Gn 29:15
Jg	9	4	temple de Baal-Berith	Jg 9:46-49|Jg 8:33
Jg	9	4	vauriens et des aventuriers	Jg 11:3|1 Sam 22:2|2 Ch 13:7|Jb 30:8|Pr 12:11|Ac 17:5
Jg	9	5	Ophra	Jg 6:24
Jg	9	5	tua ses frères	2 Rs 10:17|2 Rs 11:1-2|2 Ch 21:4|Mt 2:16,20
Jg	9	6	Millo	2 Sam 5:9|2 Rs 12:21
Jg	9	6	chêne planté dans Sichem	Jos 24:26|1 Rs 12:1,20,25
Jg	9	7	Garizim	Dt 11:29|Dt 27:12|Jos 8:33|Jn 4:20
Jg	9	7	Ecoutez-moi	Ps 18:41-42|Ps 50:15-21|Pr 1:28-29|Pr 21:13|Pr 28:9|Es 1:15|Es 58:6-10|Mt 18:26-34|Jc 2:13
Jg	9	8	arbres	2 Rs 14:9|Ez 17:3-10|Dn 4:7-15
Jg	9	8	Règne	Jg 8:22-23
Jg	9	9	huile	Ex 29:2,7|Ex 35:14|Lv 2:1|1 Rs 19:15-16|Ps 89:21|Ps 104:15|Ac 4:27|Ac 10:38|1 Jn 2:20
Jg	9	9	m'agiter	Jb 1:7|Jb 2:2
Jg	9	11	le figuier	Lc 13:6-7
Jg	9	13	réjouit	Nb 15:5,7,10|Ps 104:15|Pr 31:6|Ec 10:19
Jg	9	14	buisson de ronces	2 Rs 14:9
Jg	9	15	ombrage	Es 30:2|Dn 4:9|Os 14:8|Mt 13:32
Jg	9	15	feu sortira	Jg 9:20,49|Nb 21:28|Es 1:31|Ez 19:14
Jg	9	15	cèdres du Liban	2 Rs 14:9|Ps 104:16|Es 2:13|Es 37:24|Ez 31:3
Jg	9	16	conformément	Jg 8:35
Jg	9	17	combattu	Jg 7:1-25|Jg 8:4-10
Jg	9	17	risqué sa vie	Est 4:16|Rm 5:8|Rm 16:4|Ap 12:11
Jg	9	18	vous vous êtes attaqués	Jg 9:5-6|Jg 8:35|Ps 109:4
Jg	9	18	Abimélec	Jg 9:6,14|Jg 8:31
Jg	9	19	joie	Es 8:6|Ph 3:3|Jc 4:16
Jg	9	20	feu sorte	Jg 9:15,23,56-57|Jg 7:22|2 Ch 20:22-23|Ps 21:10-11|Ps 28:4|Ps 52:1-7|Ps 120:3-4|Ps 140:11
Jg	9	21	Beer	Nb 21:16|Jos 19:8|2 Sam 20:14
Jg	9	23	Dieu	Jg 9:15,20|1 Sam 16:14-16|1 Sam 18:9-10|1 Rs 12:15|1 Rs 22:22-23|2 Ch 10:15|2 Ch 18:19-22|Es 19:2,14|2 Th 2:11-12
Jg	9	23	infidèles	Jg 9:16|Es 33:1|Mt 7:2
Jg	9	24	punition	1 Sam 15:33|1 Rs 2:32|Est 9:25|Ps 7:17|Mt 23:34-36
Jg	9	25	placèrent en embuscade	Jos 8:4,12-13|Pr 1:11-12
Jg	9	26	ses frères	Gn 13:8|Gn 19:7
Jg	9	27	réjouissances	Es 16:9-10|Es 24:7-9|Jr 25:30|Am 6:3-6
Jg	9	27	temple de leur dieu	Jg 9:4|Jg 16:23|Ex 32:6,19|Dn 5:1-4,23
Jg	9	27	mangèrent et burent	Es 22:12-14|Lc 12:19-20|Lc 17:26-29
Jg	9	27	maudirent	Lv 24:11|1 Sam 17:43|Ps 109:17
Jg	9	28	Qui est Abimélec	1 Sam 25:10|2 Sam 20:1|1 Rs 12:16
Jg	9	28	Hamor	Gn 34:2,6
Jg	9	29	Si seulement j'étais à la tête	2 Sam 15:4|1 Rs 20:11|Ps 10:3|Rm 1:30-31
Jg	9	29	Renforce ton armée	2 Sam 2:14-17|2 Rs 14:8|2 Rs 18:23|Es 36:8-9
Jg	9	32	nuit	Jb 24:14-17|Ps 36:5|Pr 1:11-16|Pr 4:16|Rm 3:15
Jg	9	33	ce que te permettront tes forces	Lv 25:26|1 Sam 10:7|1 Sam 25:8|Ec 9:10
Jg	9	36	ombre des montagnes	Ez 7:7|Mc 8:24
Jg	9	37	hauteurs du pays	Dt 18:14
Jg	9	38	Où sont donc tes beaux discours	Jg 9:28-29|2 Sam 2:26-27|2 Rs 14:8-14|Jr 2:28
Jg	9	40	fuite devant lui	1 Rs 20:18-21,30
Jg	9	41	Zebul	Jg 9:28,30
Jg	9	44	portèrent en avant	Jg 9:15,20|Ga 5:15
Jg	9	45	rasa	Dt 29:22|1 Rs 12:25|2 Rs 3:25|Ps 107:34|Ez 47:11|So 2:9|Jc 2:13
